"vehicle_type","mfr_name","division","carline","index_(model_type_index)","eng_displ","#_cyl","transmission","city_fe_(guide)_-_conventional_fuel","hwy_fe_(guide)_-_conventional_fuel","comb_fe_(guide)_-_conventional_fuel","air_aspiration_method_desc","trans","trans_desc","#_gears","drive_sys","drive_desc","fuel_usage_desc_-_conventional_fuel","annual_fuel1_cost_-_conventional_fuel","fuel2_epa_calculated_annual_fuel_cost_-_alternative_fuel","carline_class_desc","epa_fe_label_dataset_id","mfr_calculated_gas_guzzler_mpg","$_you_save_over_5_years_(amount_saved_in_fuel_costs_over_5_years_-_on_label)","$_you_spend_over_5_years_(increased_amount_spent_in_fuel_costs_over_5_years_-_on_label)","comb_co2_rounded_adjusted_(as_shown_on_fe_label)","fe_rating_(1-10_rating_on_label)"
"Gas","Volkswagen Group of","Volkswagen","Atlas Cross Sport",55,"2",4,"Auto(S8)",21,25,23,"Turbocharged","SA","Semi-Automatic",8,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1550,NA,"Small SUV 2WD",29663,NA,NA,1250,391,5
"Gas","Volkswagen Group of","Volkswagen","Atlas Cross Sport",59,"3.6",6,"Auto(S8)",18,24,20,"Naturally Aspirated","SA","Semi-Automatic",8,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1750,NA,"Small SUV 2WD",29743,NA,NA,2250,435,4
"Gas","Volkswagen Group of","Volkswagen","Taos",141,"1.5",4,"Auto(A8)",28,36,31,"Turbocharged","A","Automatic",8,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1150,NA,"Small SUV 2WD",29192,42.8,750,NA,286,7
"Gas","Volkswagen Group of","Volkswagen","Tiguan",1,"2",4,"Auto(S8)",23,30,26,"Turbocharged","SA","Semi-Automatic",8,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1350,NA,"Small SUV 2WD",29531,NA,NA,250,346,5
"Gas","Volvo","Volvo Cars of North America, LLC","XC40 T4",200,"2",4,"Auto(S8)",23,32,26,"Turbocharged","SA","Semi-Automatic",8,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1350,NA,"Small SUV 2WD",29675,NA,NA,250,340,5
"Gas","Volvo","Volvo Cars of North America, LLC","XC60 B5",221,"2",4,"Auto(S8)",23,30,26,"Turbocharged","SA","Semi-Automatic",8,"F","2-Wheel Drive, Front","Gasoline (Premium Unleaded Required)",1700,NA,"Small SUV 2WD",30167,34.3,NA,2000,345,5
"Gas","Honda","Acura","MDX AWD",501,"3.5",6,"Auto(S10)",19,25,21,"Naturally Aspirated","SA","Semi-Automatic",10,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2100,NA,"Small SUV 4WD",30118,NA,NA,4000,423,4
"Gas","Honda","Acura","RDX AWD",481,"2",4,"Auto(S10)",21,27,23,"Turbocharged","SA","Semi-Automatic",10,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1900,NA,"Small SUV 4WD",30051,NA,NA,3000,385,5
"Gas","Honda","Acura","RDX AWD A-SPEC",483,"2",4,"Auto(S10)",21,26,23,"Turbocharged","SA","Semi-Automatic",10,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1900,NA,"Small SUV 4WD",30056,NA,NA,3000,388,5
"Gas","FCA US LLC","ALFA ROMEO","Stelvio AWD",509,"2",4,"Auto(A8)",22,28,24,"Turbocharged","A","Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1850,NA,"Small SUV 4WD",30669,NA,NA,2750,364,5
"Gas","FCA US LLC","ALFA ROMEO","Stelvio AWD",510,"2.9",6,"Auto(A8)",17,23,19,"Turbocharged","A","Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2350,NA,"Small SUV 4WD",29638,NA,NA,5250,463,4
"Gas","Volkswagen Group of","Audi","Q3 quattro",38,"2",4,"Auto(S8)",23,30,26,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1350,NA,"Small SUV 4WD",29440,NA,NA,250,346,5
"Gas","Volkswagen Group of","Audi","Q3 S line quattro",37,"2",4,"Auto(S8)",21,28,24,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1450,NA,"Small SUV 4WD",29439,NA,NA,750,375,5
"Gas","Volkswagen Group of","Audi","Q5 quattro",85,"2",4,"Auto(AM7)",23,29,25,"Turbocharged","AM","Automated Manual",7,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1750,NA,"Small SUV 4WD",30459,34,NA,2250,349,5
"Gas","Volkswagen Group of","Audi","Q5 S line quattro",6,"2",4,"Auto(AM-S7)",23,28,25,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",7,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1750,NA,"Small SUV 4WD",29365,33.5,NA,2250,354,5
"Gas","Volkswagen Group of","Audi","Q5 Sportback S line quattro",7,"2",4,"Auto(AM-S7)",23,28,25,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",7,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1750,NA,"Small SUV 4WD",29364,33.5,NA,2250,354,5
"Gas","Volkswagen Group of","Audi","SQ5",33,"3",6,"Auto(S8)",19,24,21,"Turbocharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2100,NA,"Small SUV 4WD",29599,NA,NA,4000,422,4
"Gas","Volkswagen Group of","Audi","SQ5 Sportback",34,"3",6,"Auto(S8)",19,24,21,"Turbocharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2100,NA,"Small SUV 4WD",29600,NA,NA,4000,422,4
"Gas","BMW","BMW","X3 M",397,"3",6,"Auto(S8)",15,20,17,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2600,NA,"Small SUV 4WD",29938,NA,NA,6500,519,3
"Gas","BMW","BMW","X3 M Competition",398,"3",6,"Auto(S8)",15,20,17,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2600,NA,"Small SUV 4WD",29939,NA,NA,6500,519,3
"Gas","BMW","BMW","X3 M40i",372,"3",6,"Auto(S8)",21,26,23,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1900,NA,"Small SUV 4WD",29946,NA,NA,3000,379,5
"Gas","BMW","BMW","X3 xDrive30i",370,"2",4,"Auto(S8)",21,28,24,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1850,NA,"Small SUV 4WD",29923,NA,NA,2750,370,5
"Gas","BMW","BMW","X4 M",497,"3",6,"Auto(S8)",15,20,17,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2600,NA,"Small SUV 4WD",29940,NA,NA,6500,519,3
"Gas","BMW","BMW","X4 M Competition",498,"3",6,"Auto(S8)",15,20,17,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2600,NA,"Small SUV 4WD",29941,NA,NA,6500,519,3
"Gas","BMW","BMW","X4 M40i",472,"3",6,"Auto(S8)",21,26,23,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1900,NA,"Small SUV 4WD",29945,NA,NA,3000,379,5
"Gas","BMW","BMW","X4 xDrive30i",470,"2",4,"Auto(S8)",21,28,24,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1850,NA,"Small SUV 4WD",29924,NA,NA,2750,370,5
"Gas","General Motors","Buick","ENCORE AWD",523,"1.4",4,"Auto(S6)",23,30,26,"Turbocharged","SA","Semi-Automatic",6,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1350,NA,"Small SUV 4WD",29076,NA,NA,250,342,5
"Gas","General Motors","Buick","ENCORE GX AWD",533,"1.3",3,"Auto(A9)",26,29,27,"Turbocharged","A","Automatic",9,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1300,NA,"Small SUV 4WD",29116,NA,0,NA,324,6
"Gas","General Motors","Buick","ENVISION AWD",594,"2",4,"Auto(S9)",22,29,25,"Turbocharged","SA","Semi-Automatic",9,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1400,NA,"Small SUV 4WD",29316,NA,NA,500,350,5
"Gas","General Motors","Cadillac","XT4 AWD",595,"2",4,"Auto(S9)",22,29,24,"Turbocharged","SA","Semi-Automatic",9,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1850,NA,"Small SUV 4WD",29317,NA,NA,2750,364,5
"Gas","General Motors","Cadillac","XT5 AWD",628,"2",4,"Auto(S9)",21,27,23,"Turbocharged","SA","Semi-Automatic",9,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1900,NA,"Small SUV 4WD",29491,NA,NA,3000,386,5
"Gas","General Motors","Cadillac","XT5 AWD",551,"3.6",6,"Auto(S9)",18,26,21,"Naturally Aspirated","SA","Semi-Automatic",9,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1700,NA,"Small SUV 4WD",29503,NA,NA,2000,424,4
"Gas","General Motors","Cadillac","XT6 AWD",629,"2",4,"Auto(S9)",21,26,23,"Turbocharged","SA","Semi-Automatic",9,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1900,NA,"Small SUV 4WD",29492,NA,NA,3000,386,5
"Gas","General Motors","Cadillac","XT6 AWD",552,"3.6",6,"Auto(S9)",18,25,21,"Naturally Aspirated","SA","Semi-Automatic",9,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1700,NA,"Small SUV 4WD",29504,NA,NA,2000,433,4
"Gas","General Motors","Chevrolet","BLAZER AWD",634,"2",4,"Auto(A9)",22,27,24,"Turbocharged","A","Automatic",9,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1450,NA,"Small SUV 4WD",29485,NA,NA,750,368,5
"Gas","General Motors","Chevrolet","BLAZER AWD",553,"3.6",6,"Auto(A9)",19,26,21,"Naturally Aspirated","A","Automatic",9,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1700,NA,"Small SUV 4WD",29499,NA,NA,2000,417,4
"Gas","General Motors","Chevrolet","EQUINOX AWD",603,"1.5",4,"Auto(A6)",25,30,27,"Turbocharged","A","Automatic",6,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1300,NA,"Small SUV 4WD",29383,NA,0,NA,327,6
"Gas","General Motors","Chevrolet","TRAILBLAZER AWD",534,"1.3",3,"Auto(A9)",26,30,28,"Turbocharged","A","Automatic",9,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1250,NA,"Small SUV 4WD",29117,NA,250,NA,313,6
"Gas","General Motors","Chevrolet","TRAX AWD",524,"1.4",4,"Auto(S6)",23,30,26,"Turbocharged","SA","Semi-Automatic",6,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1350,NA,"Small SUV 4WD",29077,NA,NA,250,342,5
"Gas","FCA US LLC","FIAT","500X AWD",544,"1.3",4,"Auto(A9)",24,30,26,"Turbocharged","A","Automatic",9,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1350,NA,"Small SUV 4WD",30435,NA,NA,250,356,5
"Gas","Ford Motor Company","Ford","BRONCO 4WD",148,"2.3",4,"Auto(S10)",20,21,20,"Turbocharged","SA","Semi-Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1750,NA,"Small SUV 4WD",30692,NA,NA,2250,437,4
"Gas","Ford Motor Company","Ford","BRONCO 4WD",145,"2.3",4,"Manual(M7)",20,21,20,"Turbocharged","M","Manual",7,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1750,NA,"Small SUV 4WD",30696,NA,NA,2250,439,4
"Gas","Ford Motor Company","Ford","BRONCO 4WD",142,"2.7",6,"Auto(S10)",19,20,19,"Turbocharged","SA","Semi-Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1850,NA,"Small SUV 4WD",30690,NA,NA,2750,456,4
"Gas","Ford Motor Company","Ford","BRONCO BADLANDS 4WD",151,"2.3",4,"Auto(S10)",17,17,17,"Turbocharged","SA","Semi-Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",2050,NA,"Small SUV 4WD",30693,NA,NA,3750,519,3
"Gas","Ford Motor Company","Ford","BRONCO BADLANDS 4WD",147,"2.3",4,"Manual(M7)",16,17,17,"Turbocharged","M","Manual",7,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",2050,NA,"Small SUV 4WD",30697,NA,NA,3750,538,3
"Gas","Ford Motor Company","Ford","BRONCO BADLANDS 4WD",143,"2.7",6,"Auto(S10)",17,17,17,"Turbocharged","SA","Semi-Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",2050,NA,"Small SUV 4WD",30689,NA,NA,3750,529,3
"Gas","Ford Motor Company","Ford","BRONCO BLACK DIAMOND 4WD",149,"2.3",4,"Auto(S10)",18,18,18,"Turbocharged","SA","Semi-Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1950,NA,"Small SUV 4WD",30785,NA,NA,3250,493,3
"Gas","Ford Motor Company","Ford","BRONCO BLACK DIAMOND 4WD",146,"2.3",4,"Manual(M7)",17,19,18,"Turbocharged","M","Manual",7,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1950,NA,"Small SUV 4WD",30699,NA,NA,3250,494,3
"Gas","Ford Motor Company","Ford","BRONCO SASQUATCH 4WD",150,"2.3",4,"Auto(S10)",18,17,18,"Turbocharged","SA","Semi-Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1950,NA,"Small SUV 4WD",30695,NA,NA,3250,494,3
"Gas","Ford Motor Company","Ford","BRONCO SASQUATCH 4WD",256,"2.3",4,"Manual(M7)",17,18,18,"Turbocharged","M","Manual",7,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1950,NA,"Small SUV 4WD",30698,NA,NA,3250,494,3
"Gas","Ford Motor Company","Ford","BRONCO SASQUATCH 4WD",144,"2.7",6,"Auto(S10)",17,17,17,"Turbocharged","SA","Semi-Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",2050,NA,"Small SUV 4WD",30691,NA,NA,3750,531,3
"Gas","Ford Motor Company","Ford","BRONCO SPORT 4WD",82,"1.5",3,"Auto(A8)",25,28,26,"Turbocharged","A","Automatic",8,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1350,NA,"Small SUV 4WD",30434,NA,NA,250,342,5
"Gas","Ford Motor Company","Ford","BRONCO SPORT 4WD",83,"2",4,"Auto(S8)",21,26,23,"Turbocharged","SA","Semi-Automatic",8,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1550,NA,"Small SUV 4WD",30427,NA,NA,1250,387,5
"Gas","Ford Motor Company","Ford","ECOSPORT AWD",84,"2",4,"Auto(S6)",23,29,25,"Naturally Aspirated","SA","Semi-Automatic",6,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1400,NA,"Small SUV 4WD",30913,NA,NA,500,351,5
"Gas","Ford Motor Company","Ford","EDGE AWD",49,"2",4,"Auto(A8)",21,28,23,"Turbocharged","A","Automatic",8,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1550,NA,"Small SUV 4WD",30216,NA,NA,1250,380,5
"Gas","Ford Motor Company","Ford","EDGE AWD",50,"2",4,"Auto(S8)",20,28,23,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1550,NA,"Small SUV 4WD",30218,NA,NA,1250,388,5
"Gas","Ford Motor Company","Ford","EDGE AWD",51,"2.7",6,"Auto(S8)",19,25,21,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1700,NA,"Small SUV 4WD",30202,NA,NA,2000,423,4
"Gas","Ford Motor Company","Ford","ESCAPE AWD",40,"1.5",3,"Auto(A8)",26,31,28,"Turbocharged","A","Automatic",8,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1250,NA,"Small SUV 4WD",30423,NA,250,NA,318,6
"Gas","Ford Motor Company","Ford","ESCAPE AWD",45,"2",4,"Auto(A8)",22,31,26,"Turbocharged","A","Automatic",8,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1350,NA,"Small SUV 4WD",30422,NA,NA,250,347,5
"Gas","Ford Motor Company","Ford","ESCAPE AWD HEV",1,"2.5",4,"Auto(AV)",43,37,40,"Naturally Aspirated","CVT","Continuously Variable",1,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",900,NA,"Small SUV 4WD",30421,NA,2000,NA,224,8
"Gas","Hyundai","GENESIS","GV70 AWD",10,"2.5",4,"Auto(S8)",22,28,24,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1850,NA,"Small SUV 4WD",29018,NA,NA,2750,368,5
"Gas","Hyundai","GENESIS","GV70 AWD",9,"2.5",4,"Auto(S8)",19,26,22,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2000,NA,"Small SUV 4WD",29017,NA,NA,3500,408,5
"Gas","Hyundai","GENESIS","GV70 AWD",11,"3.5",6,"Auto(S8)",19,25,21,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2100,NA,"Small SUV 4WD",28999,NA,NA,4000,428,4
"Gas","General Motors","GMC","TERRAIN AWD",602,"1.5",4,"Auto(A9)",25,28,26,"Turbocharged","A","Automatic",9,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1350,NA,"Small SUV 4WD",29384,NA,NA,250,342,5
"Gas","Honda","Honda","CR-V AWD",201,"1.5",4,"Auto(AV)",27,32,29,"Turbocharged","CVT","Continuously Variable",1,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1200,NA,"Small SUV 4WD",29766,NA,500,NA,305,6
"Gas","Honda","Honda","CR-V AWD",211,"2",4,"Auto(AV)",40,35,38,"Naturally Aspirated","CVT","Continuously Variable",1,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",950,NA,"Small SUV 4WD",29770,NA,1750,NA,234,8
"Gas","Honda","Honda","PASSPORT AWD",381,"3.5",6,"Auto(S9)",19,24,21,"Naturally Aspirated","SA","Semi-Automatic",9,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1700,NA,"Small SUV 4WD",30453,NA,NA,2000,416,4
"Gas","Honda","Honda","PILOT AWD",361,"3.5",6,"Auto(S9)",19,26,22,"Naturally Aspirated","SA","Semi-Automatic",9,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1600,NA,"Small SUV 4WD",29544,NA,NA,1500,407,5
"Gas","Honda","Honda","PILOT AWD TrailSport",363,"3.5",6,"Auto(S9)",19,25,21,"Naturally Aspirated","SA","Semi-Automatic",9,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1700,NA,"Small SUV 4WD",30281,NA,NA,2000,419,4
"Gas","Hyundai","HYUNDAI MOTOR COMPANY","Kona AWD",12,"1.6",4,"Auto(AM-S7)",27,32,29,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",7,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1200,NA,"Small SUV 4WD",29008,NA,500,NA,311,6
"Gas","Hyundai","HYUNDAI MOTOR COMPANY","Kona AWD",14,"2",4,"Auto(AV-S1)",28,33,30,"Naturally Aspirated","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",1,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1200,NA,"Small SUV 4WD",29011,NA,500,NA,301,6
"Gas","Hyundai","HYUNDAI MOTOR COMPANY","Santa Cruz AWD",48,"2.5",4,"Auto(AM-S8)",19,27,22,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1600,NA,"Small SUV 4WD",30017,NA,NA,1500,403,5
"Gas","Hyundai","HYUNDAI MOTOR COMPANY","Santa Cruz AWD",46,"2.5",4,"Auto(S8)",21,27,23,"Naturally Aspirated","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1550,NA,"Small SUV 4WD",30016,NA,NA,1250,382,5
"Gas","Hyundai","HYUNDAI MOTOR COMPANY","Santa Fe AWD",28,"2.5",4,"Auto(AM-S8)",21,28,24,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1450,NA,"Small SUV 4WD",29301,NA,NA,750,375,5
"Gas","Hyundai","HYUNDAI MOTOR COMPANY","Santa Fe AWD",26,"2.5",4,"Auto(S8)",22,25,24,"Naturally Aspirated","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1450,NA,"Small SUV 4WD",29298,NA,NA,750,378,5
"Gas","Hyundai","HYUNDAI MOTOR COMPANY","Santa Fe Hybrid",32,"1.6",4,"Auto(AM-S6)",33,30,32,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",6,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1100,NA,"Small SUV 4WD",29318,NA,1000,NA,283,7
"Gas","Hyundai","HYUNDAI MOTOR COMPANY","Santa Fe Hybrid Blue",33,"1.6",4,"Auto(AM-S6)",36,31,34,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",6,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1050,NA,"Small SUV 4WD",29319,NA,1250,NA,264,7
"Gas","Hyundai","HYUNDAI MOTOR COMPANY","Tucson AWD",3,"2.5",4,"Auto(S8)",24,29,26,"Naturally Aspirated","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1350,NA,"Small SUV 4WD",28902,NA,NA,250,349,5
"Gas","Hyundai","HYUNDAI MOTOR COMPANY","Tucson Hybrid",5,"1.6",4,"Auto(AM-S6)",37,36,37,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",6,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",950,NA,"Small SUV 4WD",29062,NA,1750,NA,245,8
"Gas","Hyundai","HYUNDAI MOTOR COMPANY","Tucson Hybrid Blue",6,"1.6",4,"Auto(AM-S6)",38,38,38,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",6,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",950,NA,"Small SUV 4WD",29063,NA,1750,NA,238,8
"Gas","Nissan","INFINITI","QX50 AWD",991,"2",4,"Auto(AV-S8)",22,28,25,"Turbocharged","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1750,NA,"Small SUV 4WD",30375,NA,NA,2250,366,5
"Gas","Nissan","INFINITI","QX55 AWD",993,"2",4,"Auto(AV-S8)",22,28,25,"Turbocharged","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1750,NA,"Small SUV 4WD",29001,NA,NA,2250,364,5
"Gas","Jaguar Land Rover L","Jaguar","E-PACE",540,"2",4,"Auto(S9)",20,26,23,"Turbocharged","SA","Semi-Automatic",9,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1900,NA,"Small SUV 4WD",29520,30.3,NA,3000,398,5
"Gas","Jaguar Land Rover L","Jaguar","E-PACE MHEV",541,"2",4,"Auto(S9)",21,26,23,"Turbocharged","SA","Semi-Automatic",9,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1900,NA,"Small SUV 4WD",29284,30.3,NA,3000,394,5
"Gas","Jaguar Land Rover L","Jaguar","F-PACE",768,"2",4,"Auto(S8)",22,27,24,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1850,NA,"Small SUV 4WD",30107,31.8,NA,2750,365,5
"Gas","Jaguar Land Rover L","Jaguar","F-PACE P340 MHEV",773,"3",6,"Auto(S8)",20,27,22,"Turbocharged+Supercharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2000,NA,"Small SUV 4WD",30648,29.5,NA,3500,402,5
"Gas","Jaguar Land Rover L","Jaguar","F-PACE P400 MHEV",774,"3",6,"Auto(S8)",19,26,22,"Turbocharged+Supercharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2000,NA,"Small SUV 4WD",30898,28.8,NA,3500,408,5
"Gas","Jaguar Land Rover L","Jaguar","F-PACE SVR",770,"5",8,"Auto(S8)",15,21,17,"Supercharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2600,NA,"Small SUV 4WD",29591,22.7,NA,6500,509,3
"Gas","FCA US LLC","Jeep","Cherokee 4X4",555,"2",4,"Auto(A9)",21,29,24,"Turbocharged","A","Automatic",9,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1450,NA,"Small SUV 4WD",30807,NA,NA,750,369,5
"Gas","FCA US LLC","Jeep","Cherokee 4X4",556,"2.4",4,"Auto(A9)",21,29,24,"Naturally Aspirated","A","Automatic",9,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1450,NA,"Small SUV 4WD",30797,NA,NA,750,370,5
"Gas","FCA US LLC","Jeep","Cherokee 4X4",557,"3.2",6,"Auto(A9)",19,27,22,"Naturally Aspirated","A","Automatic",9,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1600,NA,"Small SUV 4WD",30799,NA,NA,1500,400,5
"Gas","FCA US LLC","Jeep","Cherokee Trailhawk 4X4",559,"3.2",6,"Auto(A9)",18,24,21,"Naturally Aspirated","A","Automatic",9,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1700,NA,"Small SUV 4WD",30802,NA,NA,2000,432,4
"Gas","FCA US LLC","Jeep","Compass 4X4",504,"2.4",4,"Auto(A9)",22,30,25,"Naturally Aspirated","A","Automatic",9,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1400,NA,"Small SUV 4WD",30028,NA,NA,500,358,5
"Gas","FCA US LLC","Jeep","Renegade 4x4",545,"1.3",4,"Auto(A9)",23,29,26,"Turbocharged","A","Automatic",9,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1350,NA,"Small SUV 4WD",30512,NA,NA,250,347,5
"Gas","FCA US LLC","Jeep","Renegade Trailhawk 4x4",546,"1.3",4,"Auto(A9)",22,27,24,"Turbocharged","A","Automatic",9,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1450,NA,"Small SUV 4WD",30528,NA,NA,750,372,5
